StateFIPS,State,Year,Value,Data Comment,,Gender
23,Maine,2008,11.4,,,Female
23,Maine,2009,46.9,,,Male
23,Maine,2009,12.7,,,Female
23,Maine,2010,47.4,,,Male
23,Maine,2010,13.5,,,Female
23,Maine,2011,52.6,,,Male
23,Maine,2011,13,,,Female
23,Maine,2012,48.1,,,Male
23,Maine,2012,11.5,,,Female
23,Maine,2013,40.6,,,Male
23,Maine,2013,12.3,,,Female
23,Maine,2014,51.6,,,Male
23,Maine,2014,12.4,,,Female
23,Maine,2015,44.9,,,Male
23,Maine,2015,11.1,,,Female
23,Maine,2016,45.7,,,Male
23,Maine,2016,11.2,,,Female
23,Maine,2017,48.6,,,Male
23,Maine,2017,11.5,,,Female
23,Maine,2018,42.3,,,Male
23,Maine,2018,11.4,,,Female
23,Maine,2019,44.4,,,Male
23,Maine,2019,12.5,,,Female
23,Maine,2020,44,,,Male
23,Maine,2020,11.6,,,Female
24,Maryland,2001,34.2,,,Male
24,Maryland,2001,9.5,,,Female
24,Maryland,2002,38.8,,,Male
24,Maryland,2002,9,,,Female
24,Maryland,2003,35.5,,,Male
24,Maryland,2003,10.4,,,Female
24,Maryland,2004,32,,,Male
24,Maryland,2004,10.6,,,Female
24,Maryland,2005,33,,,Male
24,Maryland,2005,10,,,Female
24,Maryland,2006,32,,,Male
24,Maryland,2006,9.4,,,Female
24,Maryland,2007,34.7,,,Male
24,Maryland,2007,9.7,,,Female
24,Maryland,2008,36.4,,,Male
24,Maryland,2008,10,,,Female
24,Maryland,2009,34.1,,,Male
24,Maryland,2009,8.9,,,Female
24,Maryland,2010,36.9,,,Male
24,Maryland,2010,9.9,,,Female
24,Maryland,2011,32.8,,,Male
24,Maryland,2011,9.2,,,Female
24,Maryland,2012,38.8,,,Male
24,Maryland,2012,9,,,Female
24,Maryland,2013,39.5,,,Male
24,Maryland,2013,9.5,,,Female
24,Maryland,2014,38.8,,,Male
24,Maryland,2014,9.7,,,Female
24,Maryland,2015,38.4,,,Male
24,Maryland,2015,9.2,,,Female
24,Maryland,2016,31.9,,,Male
24,Maryland,2016,9,,,Female
24,Maryland,2017,30.2,,,Male
24,Maryland,2017,6.9,,,Female
24,Maryland,2018,31.7,,,Male
24,Maryland,2018,8.7,,,Female
24,Maryland,2019,26.6,,,Male
24,Maryland,2019,7.9,,,Female
24,Maryland,2020,22.6,,,Male
24,Maryland,2020,6.2,,,Female
25,Massachusetts,2001,45.8,,,Male
25,Massachusetts,2001,12.6,,,Female
25,Massachusetts,2002,48.8,,,Male
25,Massachusetts,2002,12.8,,,Female
25,Massachusetts,2003,48.4,,,Male
25,Massachusetts,2003,12.6,,,Female
25,Massachusetts,2004,46.2,,,Male
25,Massachusetts,2004,13.6,,,Female
25,Massachusetts,2005,46.1,,,Male
25,Massachusetts,2005,13.2,,,Female
25,Massachusetts,2006,47.1,,,Male
25,Massachusetts,2006,12.7,,,Female
25,Massachusetts,2007,46.6,,,Male
25,Massachusetts,2007,12.3,,,Female
25,Massachusetts,2008,45.1,,,Male
25,Massachusetts,2008,12.6,,,Female
25,Massachusetts,2009,44.1,,,Male
25,Massachusetts,2009,11.6,,,Female
25,Massachusetts,2010,40.3,,,Male
25,Massachusetts,2010,10.9,,,Female
25,Massachusetts,2011,41.8,,,Male
25,Massachusetts,2011,12.2,,,Female
25,Massachusetts,2012,42.5,,,Male
25,Massachusetts,2012,11.7,,,Female
25,Massachusetts,2013,40.2,,,Male
25,Massachusetts,2013,10.8,,,Female
25,Massachusetts,2014,39.5,,,Male
25,Massachusetts,2014,10.9,,,Female
25,Massachusetts,2015,40.5,,,Male
25,Massachusetts,2015,11,,,Female
25,Massachusetts,2016,39.5,,,Male
25,Massachusetts,2016,10.6,,,Female
25,Massachusetts,2017,38.2,,,Male
25,Massachusetts,2017,10.4,,,Female
25,Massachusetts,2018,35,,,Male
25,Massachusetts,2018,9.6,,,Female
25,Massachusetts,2019,36.9,,,Male
25,Massachusetts,2019,10.9,,,Female
25,Massachusetts,2020,33.4,,,Male
25,Massachusetts,2020,8.8,,,Female
26,Michigan,2001,43,,,Male
26,Michigan,2001,10.9,,,Female
26,Michigan,2002,42.5,,,Male
26,Michigan,2002,10,,,Female
26,Michigan,2003,42.7,,,Male
26,Michigan,2003,10.8,,,Female
26,Michigan,2004,40.2,,,Male
26,Michigan,2004,9.8,,,Female
26,Michigan,2005,45.3,,,Male
26,Michigan,2005,11.6,,,Female
26,Michigan,2006,41.3,,,Male
26,Michigan,2006,10.8,,,Female
26,Michigan,2007,43.2,,,Male
26,Michigan,2007,11,,,Female
26,Michigan,2008,40.2,,,Male
26,Michigan,2008,10.6,,,Female
26,Michigan,2009,41.4,,,Male
26,Michigan,2009,10.2,,,Female
26,Michigan,2010,41.2,,,Male
26,Michigan,2010,10.8,,,Female
26,Michigan,2011,40.2,,,Male
26,Michigan,2011,10.5,,,Female
26,Michigan,2012,40.1,,,Male
26,Michigan,2012,10.4,,,Female
26,Michigan,2013,38.2,,,Male
26,Michigan,2013,10,,,Female
26,Michigan,2014,39.1,,,Male
26,Michigan,2014,10.1,,,Female
26,Michigan,2015,37.9,,,Male
26,Michigan,2015,9.3,,,Female
26,Michigan,2016,40,,,Male
26,Michigan,2016,9.5,,,Female
26,Michigan,2017,36.5,,,Male
26,Michigan,2017,9,,,Female
26,Michigan,2018,35,,,Male
26,Michigan,2018,9.1,,,Female
26,Michigan,2019,32.4,,,Male
26,Michigan,2019,9.1,,,Female
26,Michigan,2020,31.5,,,Male
26,Michigan,2020,8.3,,,Female
27,Minnesota,2001,39.4,,,Male
27,Minnesota,2001,10,,,Female
27,Minnesota,2002,39.8,,,Male
27,Minnesota,2002,10.2,,,Female
27,Minnesota,2003,38.7,,,Male
27,Minnesota,2003,11,,,Female
27,Minnesota,2004,43.1,,,Male
27,Minnesota,2004,10.7,,,Female
27,Minnesota,2005,39.7,,,Male
27,Minnesota,2005,10.2,,,Female
27,Minnesota,2006,40.2,,,Male
27,Minnesota,2006,9.2,,,Female
27,Minnesota,2007,39.6,,,Male
27,Minnesota,2007,9.2,,,Female
27,Minnesota,2008,40.1,,,Male
27,Minnesota,2008,9.2,,,Female
27,Minnesota,2009,39.1,,,Male
27,Minnesota,2009,10.2,,,Female
27,Minnesota,2010,40.1,,,Male
27,Minnesota,2010,9.9,,,Female
27,Minnesota,2011,40.9,,,Male
27,Minnesota,2011,9.8,,,Female
27,Minnesota,2012,39.4,,,Male
27,Minnesota,2012,9.2,,,Female
27,Minnesota,2013,35.4,,,Male
27,Minnesota,2013,9.1,,,Female
27,Minnesota,2014,38.5,,,Male
27,Minnesota,2014,10.1,,,Female
27,Minnesota,2015,38.9,,,Male
27,Minnesota,2015,9.5,,,Female
27,Minnesota,2016,35.5,,,Male
27,Minnesota,2016,8.8,,,Female
27,Minnesota,2017,38.4,,,Male
27,Minnesota,2017,9.2,,,Female
27,Minnesota,2018,36.5,,,Male
27,Minnesota,2018,9.2,,,Female
27,Minnesota,2019,35.9,,,Male
27,Minnesota,2019,9.3,,,Female
27,Minnesota,2020,31.4,,,Male
27,Minnesota,2020,7.7,,,Female
28,Mississippi,2003,28.6,,,Male
28,Mississippi,2003,8.2,,,Female
28,Mississippi,2004,30.9,,,Male
28,Mississippi,2004,7.1,,,Female
28,Mississippi,2005,32.1,,,Male
28,Mississippi,2005,8.5,,,Female
28,Mississippi,2006,31.5,,,Male
28,Mississippi,2006,7.6,,,Female
28,Mississippi,2007,30.7,,,Male
28,Mississippi,2007,5.9,,,Female
28,Mississippi,2008,34.2,,,Male
28,Mississippi,2008,8.1,,,Female
28,Mississippi,2009,31,,,Male
28,Mississippi,2009,6.8,,,Female
28,Mississippi,2010,30,,,Male
28,Mississippi,2010,8.2,,,Female
28,Mississippi,2011,30.3,,,Male
28,Mississippi,2011,7.5,,,Female
28,Mississippi,2012,32.1,,,Male
28,Mississippi,2012,7.4,,,Female
28,Mississippi,2013,32.9,,,Male
28,Mississippi,2013,6.8,,,Female
28,Mississippi,2014,29.9,,,Male
28,Mississippi,2014,7.6,,,Female
28,Mississippi,2015,31.7,,,Male
28,Mississippi,2015,6.3,,,Female
28,Mississippi,2016,32,,,Male
28,Mississippi,2016,7.3,,,Female
28,Mississippi,2017,31.1,,,Male
28,Mississippi,2017,7.1,,,Female
28,Mississippi,2018,29,,,Male
28,Mississippi,2018,8.2,,,Female
28,Mississippi,2019,28.8,,,Male
28,Mississippi,2019,7.4,,,Female
28,Mississippi,2020,26.4,,,Male
28,Mississippi,2020,6.7,,,Female
29,Missouri,2001,36.4,,,Male
29,Missouri,2001,9.5,,,Female
29,Missouri,2002,37.5,,,Male
29,Missouri,2002,9.7,,,Female
29,Missouri,2003,36.3,,,Male
29,Missouri,2003,9.6,,,Female
29,Missouri,2004,35.5,,,Male
29,Missouri,2004,7.9,,,Female
29,Missouri,2005,40,,,Male
29,Missouri,2005,9.8,,,Female
29,Missouri,2006,35.7,,,Male
29,Missouri,2006,8.2,,,Female
29,Missouri,2007,36,,,Male
29,Missouri,2007,8.5,,,Female
29,Missouri,2008,35.3,,,Male
29,Missouri,2008,8.9,,,Female
29,Missouri,2009,36.7,,,Male
29,Missouri,2009,8,,,Female
29,Missouri,2010,34.6,,,Male
29,Missouri,2010,9.6,,,Female
29,Missouri,2011,32.6,,,Male
29,Missouri,2011,9,,,Female
29,Missouri,2012,33.3,,,Male
29,Missouri,2012,8.6,,,Female
29,Missouri,2013,35.1,,,Male
29,Missouri,2013,8.1,,,Female
29,Missouri,2014,35.6,,,Male
29,Missouri,2014,8.7,,,Female
29,Missouri,2015,35.2,,,Male
29,Missouri,2015,8.2,,,Female
29,Missouri,2016,35.7,,,Male
29,Missouri,2016,8.6,,,Female
29,Missouri,2017,35.5,,,Male
29,Missouri,2017,8.3,,,Female
29,Missouri,2018,32.3,,,Male
29,Missouri,2018,7.7,,,Female
29,Missouri,2019,30,,,Male
29,Missouri,2019,7.5,,,Female
29,Missouri,2020,30.5,,,Male
29,Missouri,2020,7.4,,,Female
30,Montana,2001,38.5,,,Male
30,Montana,2001,11.2,,,Female
30,Montana,2002,46.1,,,Male
30,Montana,2002,10.3,,,Female
30,Montana,2003,46,,,Male
30,Montana,2003,8.1,,,Female
30,Montana,2004,44.6,,,Male
30,Montana,2004,10.3,,,Female
30,Montana,2005,42.9,,,Male
30,Montana,2005,8.3,,,Female
30,Montana,2006,35.7,,,Male
30,Montana,2006,10.4,,,Female
30,Montana,2007,37.5,,,Male
30,Montana,2007,10.7,,,Female
30,Montana,2008,36.3,,,Male
30,Montana,2008,10.7,,,Female
30,Montana,2009,39.7,,,Male
30,Montana,2009,10.1,,,Female
30,Montana,2010,39.7,,,Male
30,Montana,2010,9.1,,,Female
30,Montana,2011,40.7,,,Male
30,Montana,2011,11.1,,,Female
30,Montana,2012,38,,,Male
30,Montana,2012,12.2,,,Female
30,Montana,2013,32.8,,,Male
30,Montana,2013,10.9,,,Female
30,Montana,2014,34.7,,,Male
30,Montana,2014,8.7,,,Female
30,Montana,2015,39,,,Male
30,Montana,2015,9.5,,,Female
30,Montana,2016,40.8,,,Male
30,Montana,2016,11.5,,,Female
30,Montana,2017,36.3,,,Male
30,Montana,2017,10.9,,,Female
30,Montana,2018,36.4,,,Male
30,Montana,2018,9.9,,,Female
30,Montana,2019,41.1,,,Male
30,Montana,2019,8.8,,,Female
30,Montana,2020,34.4,,,Male
30,Montana,2020,7.2,,,Female
31,Nebraska,2001,41,,,Male
31,Nebraska,2001,10.7,,,Female
31,Nebraska,2002,37.9,,,Male
31,Nebraska,2002,10.2,,,Female
31,Nebraska,2003,36.2,,,Male
31,Nebraska,2003,10,,,Female
31,Nebraska,2004,39,,,Male
31,Nebraska,2004,10.4,,,Female
31,Nebraska,2005,38.5,,,Male
31,Nebraska,2005,9.3,,,Female
31,Nebraska,2006,36.7,,,Male
31,Nebraska,2006,8.4,,,Female
31,Nebraska,2007,38.1,,,Male
31,Nebraska,2007,10.6,,,Female
31,Nebraska,2008,37.5,,,Male
31,Nebraska,2008,7.7,,,Female
31,Nebraska,2009,33.9,,,Male
31,Nebraska,2009,9,,,Female
31,Nebraska,2010,38.7,,,Male
31,Nebraska,2010,8.2,,,Female
31,Nebraska,2011,40.3,,,Male
31,Nebraska,2011,8.1,,,Female
31,Nebraska,2012,37.3,,,Male
31,Nebraska,2012,8.6,,,Female
31,Nebraska,2013,36,,,Male
31,Nebraska,2013,8.4,,,Female
31,Nebraska,2014,34.6,,,Male
31,Nebraska,2014,8.2,,,Female
31,Nebraska,2015,35,,,Male
31,Nebraska,2015,10.7,,,Female
31,Nebraska,2016,33.5,,,Male
31,Nebraska,2016,8.6,,,Female
31,Nebraska,2017,36.8,,,Male
31,Nebraska,2017,8.5,,,Female
31,Nebraska,2018,35.9,,,Male
31,Nebraska,2018,8.3,,,Female
31,Nebraska,2019,36.1,,,Male
31,Nebraska,2019,7.4,,,Female
31,Nebraska,2020,28.4,,,Male
31,Nebraska,2020,5,,,Female
32,Nevada,2001,49.8,,,Male
32,Nevada,2001,11.6,,,Female
32,Nevada,2002,43.4,,,Male
32,Nevada,2002,11.3,,,Female
32,Nevada,2003,45.2,,,Male
32,Nevada,2003,10.2,,,Female
32,Nevada,2004,41.4,,,Male
32,Nevada,2004,10.6,,,Female
32,Nevada,2005,43.5,,,Male
32,Nevada,2005,11.9,,,Female
32,Nevada,2006,38.4,,,Male
32,Nevada,2006,10.6,,,Female
32,Nevada,2007,34.6,,,Male
32,Nevada,2007,10.7,,,Female
32,Nevada,2008,41.4,,,Male
32,Nevada,2008,10.3,,,Female
32,Nevada,2009,39.6,,,Male
32,Nevada,2009,11.8,,,Female
32,Nevada,2010,37.4,,,Male
32,Nevada,2010,10.4,,,Female
32,Nevada,2011,35.7,,,Male
32,Nevada,2011,9,,,Female
32,Nevada,2012,34.8,,,Male
32,Nevada,2012,10.3,,,Female
32,Nevada,2013,33.1,,,Male
32,Nevada,2013,8.7,,,Female
32,Nevada,2014,34.4,,,Male
32,Nevada,2014,10.1,,,Female
32,Nevada,2015,31.6,,,Male
32,Nevada,2015,9.1,,,Female
32,Nevada,2016,33.4,,,Male
32,Nevada,2016,8.8,,,Female
32,Nevada,2017,30.2,,,Male
32,Nevada,2017,9.6,,,Female
32,Nevada,2018,28,,,Male
32,Nevada,2018,8.4,,,Female
32,Nevada,2019,27.2,,,Male
32,Nevada,2019,7,,,Female
33,New Hampshire,2001,48.5,,,Male
33,New Hampshire,2001,12.3,,,Female
33,New Hampshire,2002,55.2,,,Male
33,New Hampshire,2002,14.6,,,Female
33,New Hampshire,2003,46.5,,,Male
33,New Hampshire,2003,13.6,,,Female
33,New Hampshire,2004,48.9,,,Male
33,New Hampshire,2004,14.7,,,Female
33,New Hampshire,2005,48.7,,,Male
33,New Hampshire,2005,14.3,,,Female
33,New Hampshire,2006,50.3,,,Male
33,New Hampshire,2006,12.2,,,Female
33,New Hampshire,2007,47.7,,,Male
33,New Hampshire,2007,13.8,,,Female
33,New Hampshire,2008,45,,,Male
33,New Hampshire,2008,13.4,,,Female
33,New Hampshire,2009,52,,,Male
33,New Hampshire,2009,14.8,,,Female
33,New Hampshire,2010,52.4,,,Male
33,New Hampshire,2010,13.1,,,Female
33,New Hampshire,2011,53.3,,,Male
33,New Hampshire,2011,13.3,,,Female
33,New Hampshire,2012,52,,,Male
33,New Hampshire,2012,10.7,,,Female
33,New Hampshire,2013,46.1,,,Male
33,New Hampshire,2013,13.4,,,Female
33,New Hampshire,2014,43.1,,,Male
33,New Hampshire,2014,10.7,,,Female
33,New Hampshire,2015,44.6,,,Male
33,New Hampshire,2015,13.5,,,Female
33,New Hampshire,2016,49.4,,,Male
33,New Hampshire,2016,12.9,,,Female
33,New Hampshire,2017,46.1,,,Male
33,New Hampshire,2017,12.8,,,Female
33,New Hampshire,2018,46.3,,,Male
33,New Hampshire,2018,12.5,,,Female
33,New Hampshire,2019,41.1,,,Male
33,New Hampshire,2019,11.9,,,Female
33,New Hampshire,2020,37.2,,,Male
33,New Hampshire,2020,12,,,Female
34,New Jersey,2001,47.7,,,Male
34,New Jersey,2001,12.7,,,Female
34,New Jersey,2002,44.8,,,Male
34,New Jersey,2002,12.1,,,Female
34,New Jersey,2003,45.3,,,Male
34,New Jersey,2003,11.4,,,Female
34,New Jersey,2004,49.3,,,Male
34,New Jersey,2004,13.7,,,Female
34,New Jersey,2005,47,,,Male
34,New Jersey,2005,12,,,Female
34,New Jersey,2006,48.3,,,Male
34,New Jersey,2006,12.2,,,Female
34,New Jersey,2007,47.2,,,Male
34,New Jersey,2007,11.7,,,Female
34,New Jersey,2008,44.5,,,Male
34,New Jersey,2008,12.1,,,Female
34,New Jersey,2009,42.5,,,Male
34,New Jersey,2009,11.8,,,Female
34,New Jersey,2010,42.1,,,Male
34,New Jersey,2010,11.3,,,Female
34,New Jersey,2011,42.1,,,Male
34,New Jersey,2011,10.6,,,Female
34,New Jersey,2012,43.5,,,Male
34,New Jersey,2012,11.3,,,Female
34,New Jersey,2013,42.4,,,Male
34,New Jersey,2013,10.6,,,Female
34,New Jersey,2014,41.5,,,Male
34,New Jersey,2014,9.9,,,Female
34,New Jersey,2015,41.6,,,Male
34,New Jersey,2015,10.8,,,Female
34,New Jersey,2016,38.6,,,Male
34,New Jersey,2016,10.7,,,Female
34,New Jersey,2017,39.8,,,Male
34,New Jersey,2017,10.9,,,Female
34,New Jersey,2018,38.6,,,Male
34,New Jersey,2018,10.4,,,Female
34,New Jersey,2019,36.5,,,Male
34,New Jersey,2019,9.9,,,Female
34,New Jersey,2020,35.7,,,Male
34,New Jersey,2020,8.9,,,Female
35,New Mexico,2001,30.6,,,Male
35,New Mexico,2001,6.5,,,Female
35,New Mexico,2002,28.9,,,Male
35,New Mexico,2002,6.3,,,Female
35,New Mexico,2003,29.4,,,Male
35,New Mexico,2003,6.9,,,Female
35,New Mexico,2004,28.5,,,Male
35,New Mexico,2004,9.2,,,Female
35,New Mexico,2005,27.7,,,Male
35,New Mexico,2005,7.3,,,Female
35,New Mexico,2006,26.6,,,Male
35,New Mexico,2006,5.6,,,Female
35,New Mexico,2007,27.9,,,Male
35,New Mexico,2007,7.5,,,Female
35,New Mexico,2008,29.2,,,Male
35,New Mexico,2008,5.9,,,Female
35,New Mexico,2009,23.9,,,Male
35,New Mexico,2009,5.9,,,Female
35,New Mexico,2010,26,,,Male
35,New Mexico,2010,6.5,,,Female
35,New Mexico,2011,24.8,,,Male
35,New Mexico,2011,5.2,,,Female
35,New Mexico,2012,27.8,,,Male
35,New Mexico,2012,6.6,,,Female
35,New Mexico,2013,23.8,,,Male
35,New Mexico,2013,6.2,,,Female
35,New Mexico,2014,28.5,,,Male
35,New Mexico,2014,7.4,,,Female
35,New Mexico,2015,27.1,,,Male
35,New Mexico,2015,7.1,,,Female
35,New Mexico,2016,24,,,Male
35,New Mexico,2016,6.2,,,Female
35,New Mexico,2017,22.4,,,Male
35,New Mexico,2017,7.2,,,Female
35,New Mexico,2018,20.9,,,Male
35,New Mexico,2018,5.9,,,Female
35,New Mexico,2019,22,,,Male
35,New Mexico,2019,6.5,,,Female
35,New Mexico,2020,22.1,,,Male
35,New Mexico,2020,5.9,,,Female
36,New York,2001,42,,,Male
36,New York,2001,11.1,,,Female
36,New York,2002,42.8,,,Male
36,New York,2002,10.9,,,Female
36,New York,2003,43.3,,,Male
36,New York,2003,11.2,,,Female
36,New York,2004,44,,,Male
36,New York,2004,11.5,,,Female
36,New York,2005,43.7,,,Male
36,New York,2005,11.7,,,Female
36,New York,2006,43.4,,,Male
36,New York,2006,11,,,Female
36,New York,2007,42.5,,,Male
36,New York,2007,11.3,,,Female
36,New York,2008,44.2,,,Male
36,New York,2008,10.6,,,Female
36,New York,2009,43,,,Male
36,New York,2009,11,,,Female
36,New York,2010,40.7,,,Male
36,New York,2010,9.7,,,Female
36,New York,2011,42.2,,,Male
36,New York,2011,10.9,,,Female
36,New York,2012,41.8,,,Male
36,New York,2012,10.9,,,Female
36,New York,2013,42.1,,,Male
36,New York,2013,10.8,,,Female
36,New York,2014,40.2,,,Male
36,New York,2014,10.3,,,Female
36,New York,2015,39.9,,,Male
36,New York,2015,10.2,,,Female
36,New York,2016,39.6,,,Male
36,New York,2016,9.8,,,Female
36,New York,2017,39.1,,,Male
36,New York,2017,10.1,,,Female
36,New York,2018,37.4,,,Male
36,New York,2018,9.8,,,Female
36,New York,2019,37,,,Male
36,New York,2019,10,,,Female
36,New York,2020,32.8,,,Male
36,New York,2020,8.5,,,Female
37,North Carolina,2001,35.6,,,Male
37,North Carolina,2001,8.2,,,Female
37,North Carolina,2002,34,,,Male
37,North Carolina,2002,8.7,,,Female
37,North Carolina,2003,34.8,,,Male
37,North Carolina,2003,9,,,Female
37,North Carolina,2004,38.3,,,Male
37,North Carolina,2004,9.5,,,Female
37,North Carolina,2005,36.8,,,Male
37,North Carolina,2005,9.1,,,Female
37,North Carolina,2006,37.6,,,Male
37,North Carolina,2006,8.8,,,Female
37,North Carolina,2007,37.6,,,Male
37,North Carolina,2007,9.3,,,Female
37,North Carolina,2008,38.4,,,Male
37,North Carolina,2008,9.4,,,Female
37,North Carolina,2009,40.7,,,Male
37,North Carolina,2009,9.1,,,Female
37,North Carolina,2010,37.6,,,Male
37,North Carolina,2010,8.7,,,Female
37,North Carolina,2011,34.8,,,Male
37,North Carolina,2011,9.1,,,Female
37,North Carolina,2012,37.5,,,Male
37,North Carolina,2012,9.1,,,Female
37,North Carolina,2013,35.1,,,Male
37,North Carolina,2013,8.9,,,Female
37,North Carolina,2014,36.8,,,Male
37,North Carolina,2014,8.9,,,Female
37,North Carolina,2015,34.9,,,Male
37,North Carolina,2015,8.5,,,Female
37,North Carolina,2016,34.6,,,Male
37,North Carolina,2016,8.3,,,Female
37,North Carolina,2017,36.3,,,Male
37,North Carolina,2017,9.7,,,Female
37,North Carolina,2018,33.4,,,Male
37,North Carolina,2018,7.8,,,Female
37,North Carolina,2019,32.8,,,Male
37,North Carolina,2019,7.9,,,Female
37,North Carolina,2020,29.5,,,Male
37,North Carolina,2020,7.6,,,Female
38,North Dakota,2001,33,,,Male
38,North Dakota,2001,7.9,,,Female
38,North Dakota,2002,38.9,,,Male
38,North Dakota,2002,10.9,,,Female
38,North Dakota,2003,38.5,,,Male
38,North Dakota,2003,11.7,,,Female
38,North Dakota,2004,38.1,,,Male
38,North Dakota,2004,8.5,,,Female
38,North Dakota,2005,41.3,,,Male
38,North Dakota,2005,11.6,,,Female
38,North Dakota,2006,45.7,,,Male
38,North Dakota,2006,7.9,,,Female
38,North Dakota,2007,43.3,,,Male
38,North Dakota,2007,12.7,,,Female
38,North Dakota,2008,37.5,,,Male
38,North Dakota,2008,8.6,,,Female
38,North Dakota,2009,40.1,,,Male
38,North Dakota,2009,8.3,,,Female
38,North Dakota,2010,39.6,,,Male
38,North Dakota,2010,7.5,,,Female
38,North Dakota,2011,37.9,,,Male
38,North Dakota,2011,9.2,,,Female
38,North Dakota,2012,43.6,,,Male
38,North Dakota,2012,9.6,,,Female
38,North Dakota,2013,34.5,,,Male
38,North Dakota,2013,9.9,,,Female
38,North Dakota,2014,36.1,,,Male
38,North Dakota,2014,8.1,,,Female
38,North Dakota,2015,33.3,,,Male
38,North Dakota,2015,4.7,,,Female
38,North Dakota,2016,38,,,Male
38,North Dakota,2016,9.2,,,Female
38,North Dakota,2017,34.5,,,Male
38,North Dakota,2017,9,,,Female
38,North Dakota,2018,30.4,,,Male
38,North Dakota,2018,8.9,,,Female
38,North Dakota,2019,30.6,,,Male
38,North Dakota,2019,8.7,,,Female
38,North Dakota,2020,34.1,,,Male
38,North Dakota,2020,7.7,,,Female
39,Ohio,2001,40.7,,,Male
39,Ohio,2001,9.9,,,Female
39,Ohio,2002,40.5,,,Male
39,Ohio,2002,10.6,,,Female
39,Ohio,2003,40,,,Male
39,Ohio,2003,9.2,,,Female
39,Ohio,2004,39,,,Male
39,Ohio,2004,9.7,,,Female
39,Ohio,2005,39.7,,,Male
39,Ohio,2005,10.5,,,Female
39,Ohio,2006,38.3,,,Male
39,Ohio,2006,9.6,,,Female
39,Ohio,2007,39.9,,,Male
39,Ohio,2007,9.3,,,Female
39,Ohio,2008,40,,,Male
39,Ohio,2008,10,,,Female
39,Ohio,2009,40.6,,,Male
39,Ohio,2009,10.4,,,Female
39,Ohio,2010,39.2,,,Male
39,Ohio,2010,9.1,,,Female
39,Ohio,2011,37.7,,,Male
39,Ohio,2011,9.1,,,Female
39,Ohio,2012,40,,,Male
39,Ohio,2012,9.2,,,Female
39,Ohio,2013,40.1,,,Male
39,Ohio,2013,9.1,,,Female
39,Ohio,2014,39.2,,,Male
39,Ohio,2014,9.9,,,Female
39,Ohio,2015,38.3,,,Male
39,Ohio,2015,9.6,,,Female
39,Ohio,2016,37.4,,,Male
39,Ohio,2016,9.9,,,Female
39,Ohio,2017,38.1,,,Male
39,Ohio,2017,9.1,,,Female
39,Ohio,2018,39,,,Male
39,Ohio,2018,9.2,,,Female
39,Ohio,2019,37.6,,,Male
39,Ohio,2019,9.5,,,Female
39,Ohio,2020,34.4,,,Male
39,Ohio,2020,8.6,,,Female
40,Oklahoma,2001,31.9,,,Male
40,Oklahoma,2001,7.9,,,Female
40,Oklahoma,2002,32.6,,,Male
40,Oklahoma,2002,7.7,,,Female
40,Oklahoma,2003,35.6,,,Male
40,Oklahoma,2003,8.2,,,Female
40,Oklahoma,2004,36.8,,,Male
40,Oklahoma,2004,8.8,,,Female
40,Oklahoma,2005,36.2,,,Male
40,Oklahoma,2005,8.9,,,Female
40,Oklahoma,2006,35.4,,,Male
40,Oklahoma,2006,9.9,,,Female
40,Oklahoma,2007,36.4,,,Male
40,Oklahoma,2007,8.6,,,Female
40,Oklahoma,2008,35.6,,,Male
40,Oklahoma,2008,8,,,Female
40,Oklahoma,2009,34.8,,,Male
40,Oklahoma,2009,8.3,,,Female
40,Oklahoma,2010,33.7,,,Male
40,Oklahoma,2010,7.9,,,Female
40,Oklahoma,2011,31.9,,,Male
40,Oklahoma,2011,8.5,,,Female
40,Oklahoma,2012,34.3,,,Male
40,Oklahoma,2012,7.6,,,Female
40,Oklahoma,2013,36.4,,,Male
40,Oklahoma,2013,8.1,,,Female
40,Oklahoma,2014,33.4,,,Male
40,Oklahoma,2014,7.6,,,Female
40,Oklahoma,2015,35.6,,,Male
40,Oklahoma,2015,7.6,,,Female
40,Oklahoma,2016,34.4,,,Male
40,Oklahoma,2016,7.6,,,Female
40,Oklahoma,2017,33.2,,,Male
40,Oklahoma,2017,7.6,,,Female
40,Oklahoma,2018,30.3,,,Male
40,Oklahoma,2018,7,,,Female
40,Oklahoma,2019,32.4,,,Male
40,Oklahoma,2019,7.8,,,Female
40,Oklahoma,2020,31,,,Male
40,Oklahoma,2020,7.4,,,Female
41,Oregon,2001,43,,,Male
41,Oregon,2001,10.8,,,Female
41,Oregon,2002,41.6,,,Male
41,Oregon,2002,10.3,,,Female
41,Oregon,2003,38.1,,,Male
41,Oregon,2003,10.4,,,Female
41,Oregon,2004,40.8,,,Male
41,Oregon,2004,9.9,,,Female
41,Oregon,2005,40.8,,,Male
41,Oregon,2005,10.8,,,Female
41,Oregon,2006,36.1,,,Male
41,Oregon,2006,8.9,,,Female
41,Oregon,2007,38.9,,,Male
41,Oregon,2007,9.9,,,Female
41,Oregon,2008,37.4,,,Male
41,Oregon,2008,10.6,,,Female
41,Oregon,2009,35.7,,,Male
41,Oregon,2009,9.7,,,Female
41,Oregon,2010,39.3,,,Male
41,Oregon,2010,8.6,,,Female
41,Oregon,2011,39.7,,,Male
41,Oregon,2011,8.9,,,Female
41,Oregon,2012,38,,,Male
41,Oregon,2012,10.6,,,Female
