State,County,City,Month,Year,Unnamed: 0 mean,Date mean,O3 Mean mean,O3 AQI mean,CO Mean mean,CO AQI mean,SO2 Mean mean,SO2 AQI mean,NO2 Mean mean,NO2 AQI mean
Alabama,Jefferson,Birmingham,1,14,369396.5,,0.0168008333333,23.6666666667,0.232553,4.33333333333,0.8251515,5.33333333333,16.3528408333,34.1666666667
Alabama,Jefferson,Birmingham,1,15,402177.0,,0.016118,21.0,0.229412,3.0,1.483333,3.0,13.916667,21.0
Alabama,Jefferson,Birmingham,1,16,433684.0,,0.0212088064516,27.2580645161,0.239202516129,4.96774193548,0.992331419355,4.93548387097,10.3615271935,21.2580645161
Alabama,Jefferson,Birmingham,1,17,464846.5,,0.0281377857143,33.4642857143,0.534341928571,9.46428571429,0.758935571429,3.07142857143,10.0437340357,20.6071428571
Alabama,Jefferson,Birmingham,1,20,557845.5,,0.0242079666667,29.7666666667,0.306921266667,5.13333333333,0.984955566667,2.93333333333,11.2767769667,20.6666666667
Alabama,Jefferson,Birmingham,1,21,589265.0,,0.0211811935484,27.1290322581,0.260481483871,4.74193548387,0.538619903226,1.87096774194,10.1946737742,20.8709677419
Alabama,Jefferson,Birmingham,1,22,620702.0,,0.0210335172414,28.3103448276,0.284813586207,4.89655172414,0.439372137931,1.48275862069,10.8234238966,21.4137931034
Alabama,Jefferson,Birmingham,1,23,649763.0,,0.0244838709677,30.6129032258,0.200992322581,3.90322580645,0.248368096774,1.45161290323,8.85327625806,18.3548387097
Alabama,Jefferson,Birmingham,2,14,369405.0,,0.0203476363636,27.7272727273,0.245807909091,4.90909090909,1.47192045455,7.90909090909,10.1797509091,21.6363636364
Alabama,Jefferson,Birmingham,2,16,433714.0,,0.0280246896552,34.3448275862,0.206752862069,3.86206896552,0.848206482759,3.68965517241,9.56894334483,22.2413793103
Alabama,Jefferson,Birmingham,2,17,464871.5,,0.0278593181818,33.8181818182,0.282200954545,4.81818181818,0.658824227273,2.90909090909,10.4420077273,20.9090909091
Alabama,Jefferson,Birmingham,2,19,526239.5,,0.0208703,28.2,0.4269446,6.2,1.1577069,7.3,10.8660307,21.6
Alabama,Jefferson,Birmingham,2,20,557875.0,,0.0266226896552,32.8965517241,0.292241344828,4.68965517241,0.451275241379,1.68965517241,9.87483393103,21.2413793103
Alabama,Jefferson,Birmingham,2,21,589294.5,,0.0259053928571,32.4285714286,0.251973678571,4.07142857143,0.5802925,2.82142857143,9.03167839286,18.4285714286
Alabama,Jefferson,Birmingham,2,22,620730.5,,0.0243038571429,31.4642857143,0.285559678571,5.78571428571,0.248395178571,1.28571428571,10.3756369643,20.4642857143
Alabama,Jefferson,Birmingham,2,23,649792.5,,0.0263171785714,31.8214285714,0.191755928571,3.35714285714,0.143104392857,0.785714285714,7.80606035714,16.4285714286
Alabama,Jefferson,Birmingham,3,14,369424.0,,0.0231891481481,30.5925925926,0.233895555556,4.18518518519,0.78904337037,7.07407407407,10.8705658889,23.0740740741
Alabama,Jefferson,Birmingham,3,15,402191.5,,0.0268652142857,33.7857142857,0.20390725,3.35714285714,1.23620510714,8.96428571429,8.3703815,17.6785714286
Alabama,Jefferson,Birmingham,3,16,433742.5,,0.0318657142857,37.3571428571,0.188705035714,3.46428571429,0.799762714286,5.03571428571,9.16588317857,24.5357142857
Alabama,Jefferson,Birmingham,3,17,464886.5,,0.028730875,36.875,0.221155125,3.375,0.9526145,6.875,6.617626125,16.875
Alabama,Jefferson,Birmingham,3,18,495398.0,,0.0324588,42.6,0.193611,2.8,0.510881,2.4,8.5975,25.8
Alabama,Jefferson,Birmingham,3,19,526257.0,,0.03415528,41.88,0.36437744,5.8,0.87726208,4.28,9.49921692,19.52
Alabama,Jefferson,Birmingham,3,20,557903.5,,0.0306870357143,35.5,0.215243392857,3.92857142857,0.501549821429,2.21428571429,7.44135671429,16.75
Alabama,Jefferson,Birmingham,3,21,589324.0,,0.0307107096774,40.1290322581,0.255175870968,4.22580645161,0.876776387097,3.12903225806,9.25418516129,20.6774193548
Alabama,Jefferson,Birmingham,3,22,620760.0,,0.0322192258065,41.4193548387,0.229409290323,3.54838709677,0.116109806452,1.96774193548,9.81562445161,20.7096774194
Alabama,Jefferson,Birmingham,3,23,649820.5,,0.0353839642857,42.9285714286,0.191634142857,3.07142857143,0.966509,3.39285714286,7.62048475,18.7142857143
Alabama,Jefferson,Birmingham,4,14,369451.5,,0.0296478214286,37.3571428571,0.197769285714,3.07142857143,0.927472142857,5.64285714286,7.76147917857,20.9285714286
Alabama,Jefferson,Birmingham,4,15,402220.5,,0.0280725666667,36.0333333333,0.2006574,3.23333333333,0.556853633333,4.03333333333,8.0891378,20.2666666667
Alabama,Jefferson,Birmingham,4,16,433771.5,,0.033596,45.3666666667,0.195578733333,3.46666666667,0.798363566667,5.06666666667,9.5492774,25.0666666667
Alabama,Jefferson,Birmingham,4,17,464901.5,,0.0312361818182,41.4545454545,0.143345545455,2.31818181818,0.989713818182,5.59090909091,8.51913554545,19.6818181818
Alabama,Jefferson,Birmingham,4,18,495415.5,,0.0386647,48.4666666667,0.194547066667,3.23333333333,0.941051633333,4.53333333333,7.23659393333,19.2666666667
Alabama,Jefferson,Birmingham,4,19,526280.0,,0.0346021904762,46.8571428571,0.426285761905,6.47619047619,1.21922880952,6.57142857143,10.3076915714,27.2380952381
Alabama,Jefferson,Birmingham,4,20,557931.5,,0.0331260357143,44.0357142857,0.146329357143,3.10714285714,1.14471271429,5.71428571429,7.30885864286,19.0
Alabama,Jefferson,Birmingham,4,21,589354.5,,0.0341450666667,48.4666666667,0.240058833333,3.93333333333,1.07765063333,4.73333333333,9.14273926667,22.1666666667
Alabama,Jefferson,Birmingham,4,22,620790.5,,0.0344823,43.7333333333,0.1753274,2.53333333333,-0.0293622,2.03333333333,7.23301983333,18.7333333333
Alabama,Jefferson,Birmingham,4,23,649849.5,,0.0343529333333,46.9333333333,0.2290376,3.13333333333,1.11702706667,4.13333333333,7.48754956667,17.5
Alabama,Jefferson,Birmingham,5,14,369481.0,,0.0329525483871,49.5161290323,0.197941580645,3.45161290323,0.952903193548,5.45161290323,9.13632706452,22.1290322581
Alabama,Jefferson,Birmingham,5,15,402249.5,,0.0303843928571,52.7857142857,0.222079214286,3.85714285714,2.153987,13.2142857143,10.5403884286,24.6785714286
Alabama,Jefferson,Birmingham,5,16,433802.0,,0.0334876774194,49.5161290323,0.217491032258,3.70967741935,0.848533774194,7.51612903226,8.94762435484,22.5161290323
Alabama,Jefferson,Birmingham,5,17,464921.5,,0.0338888888889,49.1666666667,0.180024388889,3.0,1.90819577778,12.6111111111,9.06964277778,22.3333333333
Alabama,Jefferson,Birmingham,5,18,495446.0,,0.0319209354839,49.9677419355,0.237278580645,3.8064516129,2.13567077419,12.7741935484,9.33712235484,21.2258064516
Alabama,Jefferson,Birmingham,5,19,526302.0,,0.0285729130435,42.8695652174,0.505980608696,7.60869565217,2.06465291304,9.65217391304,9.61193773913,23.3043478261
Alabama,Jefferson,Birmingham,5,20,557961.0,,0.0323282580645,40.6774193548,0.202508935484,2.83870967742,0.843619870968,2.32258064516,6.2352483871,15.1612903226
Alabama,Jefferson,Birmingham,5,21,589385.0,,0.0333359032258,45.4838709677,0.24261583871,3.61290322581,0.99628983871,4.06451612903,7.09209167742,16.8709677419
Alabama,Jefferson,Birmingham,5,22,620821.0,,0.0322829677419,43.4516129032,0.165102387097,2.41935483871,0.268910548387,1.25806451613,6.67421254839,15.3548387097
Alabama,Jefferson,Birmingham,5,23,649880.0,,0.0339972258065,45.2903225806,0.220564548387,3.22580645161,0.873009483871,2.06451612903,7.20304274194,16.8064516129
Alabama,Jefferson,Birmingham,6,14,369511.5,,0.0264549333333,39.0333333333,0.172840633333,3.06666666667,1.28090916667,8.86666666667,8.13969703333,18.2666666667
Alabama,Jefferson,Birmingham,6,15,402278.0,,0.0289656206897,44.7931034483,0.200467896552,3.37931034483,1.02047024138,7.79310344828,8.35478693103,19.5517241379
Alabama,Jefferson,Birmingham,6,16,433832.5,,0.0312191,50.0666666667,0.213317333333,3.73333333333,1.37180303333,9.86666666667,9.52678566667,22.1
Alabama,Jefferson,Birmingham,6,17,464934.5,,0.025978125,39.625,0.142769625,2.625,0.718125125,2.125,8.03282725,18.875
Alabama,Jefferson,Birmingham,6,18,495476.0,,0.0266531724138,45.9310344828,0.205338689655,2.8275862069,0.953789172414,5.51724137931,8.0853842069,19.6551724138
Alabama,Jefferson,Birmingham,6,19,526327.5,,0.0289505,42.7857142857,0.498260392857,7.10714285714,1.05958403571,3.75,7.88920246429,18.9642857143
Alabama,Jefferson,Birmingham,6,20,557991.5,,0.0283733666667,39.0333333333,0.217740233333,3.3,0.9375306,2.76666666667,6.44009616667,15.7333333333
Alabama,Jefferson,Birmingham,6,21,589412.5,,0.0236176666667,35.7083333333,0.235203291667,3.29166666667,1.016595375,1.875,7.185555625,15.6666666667
Alabama,Jefferson,Birmingham,6,22,620848.5,,0.033302125,48.7916666667,0.183367416667,3.0,0.208071875,1.04166666667,7.864501,19.75
Alabama,Jefferson,Birmingham,6,23,649910.5,,0.0384945666667,66.2333333333,0.2478938,3.53333333333,1.08666203333,2.7,7.9482692,21.1
Alabama,Jefferson,Birmingham,7,14,369538.5,,0.0310097916667,41.3333333333,0.172772,2.875,0.950840541667,6.83333333333,7.845859375,18.75
Alabama,Jefferson,Birmingham,7,15,402308.0,,0.0266566451613,38.7419354839,0.250439064516,4.51612903226,0.96296183871,7.87096774194,8.94527512903,19.8709677419
Alabama,Jefferson,Birmingham,7,16,433863.0,,0.025973483871,40.2903225806,0.212096806452,3.87096774194,0.792367290323,5.58064516129,8.60155796774,18.9677419355
Alabama,Jefferson,Birmingham,7,17,464948.0,,0.0247926315789,39.0,0.384155315789,5.78947368421,1.03258026316,4.36842105263,8.66557021053,18.8947368421
Alabama,Jefferson,Birmingham,7,18,495506.0,,0.0310201290323,46.2580645161,0.201449451613,2.77419354839,0.972501096774,5.1935483871,7.59666312903,18.1935483871
Alabama,Jefferson,Birmingham,7,19,526357.0,,0.0268008064516,39.9677419355,0.464404129032,6.74193548387,0.739358645161,2.48387096774,7.99261387097,18.4838709677
Alabama,Jefferson,Birmingham,7,20,558018.0,,0.0236875652174,34.7826086957,0.218199347826,3.47826086957,0.425485304348,0.130434782609,6.69005943478,15.4782608696
Alabama,Jefferson,Birmingham,7,21,589438.0,,0.0209171481481,31.4444444444,0.223235888889,3.37037037037,0.504263740741,1.11111111111,7.20532918519,16.1481481481
Alabama,Jefferson,Birmingham,7,22,620874.5,,0.0300779285714,43.3928571429,0.1474455,2.07142857143,0.142387642857,0.428571428571,6.37212275,13.1785714286
Alabama,Jefferson,Birmingham,8,14,369566.0,,0.029147516129,45.4516129032,0.21070783871,3.64516129032,2.27114087097,15.7096774194,9.69461145161,22.5806451613
Alabama,Jefferson,Birmingham,8,15,402338.5,,0.0293789,45.4,0.1996527,2.96666666667,1.19504546667,9.8,8.10124563333,18.7
Alabama,Jefferson,Birmingham,8,16,433894.0,,0.0248378064516,37.0322580645,0.200389870968,3.29032258065,1.20870964516,9.41935483871,8.70067587097,19.5806451613
Alabama,Jefferson,Birmingham,8,17,464965.0,,0.0206039333333,34.3333333333,0.347190933333,5.46666666667,1.30542893333,4.66666666667,8.7267808,18.2666666667
Alabama,Jefferson,Birmingham,8,18,495531.5,,0.02990285,42.55,0.19209555,2.95,1.1532338,5.35,7.59826115,17.25
Alabama,Jefferson,Birmingham,8,19,526377.0,,0.024665,41.0,0.502893222222,7.44444444444,0.736779666667,3.22222222222,10.6608395556,23.4444444444
Alabama,Jefferson,Birmingham,8,20,558043.0,,0.0287232962963,44.8518518519,0.212934259259,3.44444444444,0.363888148148,0.888888888889,7.23540718519,15.6666666667
Alabama,Jefferson,Birmingham,8,21,589467.0,,0.023749516129,38.7419354839,0.234861354839,3.61290322581,0.803254064516,2.83870967742,7.45460345161,14.6774193548
Alabama,Jefferson,Birmingham,8,22,620903.0,,0.0254741034483,38.0344827586,0.180380586207,2.62068965517,0.0556151034483,0.206896551724,8.20272013793,17.1724137931
Alabama,Jefferson,Birmingham,9,14,369596.5,,0.0259351666667,36.9666666667,0.171870333333,2.83333333333,1.5381409,11.2333333333,8.53568543333,19.7333333333
Alabama,Jefferson,Birmingham,9,15,402368.5,,0.024796,39.4666666667,0.2310185,3.96666666667,1.1788478,6.9,9.54360136667,19.8
Alabama,Jefferson,Birmingham,9,16,433924.5,,0.0299799333333,50.0333333333,0.267450466667,4.66666666667,1.61872056667,11.3333333333,11.3125493333,24.6
Alabama,Jefferson,Birmingham,9,17,464979.0,,0.0271356923077,42.5384615385,0.347200923077,5.23076923077,2.16339238462,12.6923076923,9.77589576923,20.3076923077
Alabama,Jefferson,Birmingham,9,18,495551.5,,0.0234529,34.3,0.16413805,2.25,0.649563,1.2,7.1269997,15.45
Alabama,Jefferson,Birmingham,9,19,526383.0,,0.035157,54.0,0.308611,5.0,2.83229366667,15.3333333333,12.735175,35.0
Alabama,Jefferson,Birmingham,9,20,558068.5,,0.024492,32.25,0.202816166667,3.375,0.599311875,1.95833333333,6.27583570833,13.8333333333
Alabama,Jefferson,Birmingham,9,21,589497.5,,0.0216196,35.4666666667,0.246138866667,3.73333333333,0.5335813,1.53333333333,8.00115936667,16.1
Alabama,Jefferson,Birmingham,9,22,620932.5,,0.028902,44.8666666667,0.192728766667,3.16666666667,0.108796366667,1.4,7.969739,17.9
Alabama,Jefferson,Birmingham,10,14,369627.0,,0.024990483871,36.2580645161,0.227374580645,4.41935483871,0.933391096774,5.70967741935,10.1590071613,23.4193548387
Alabama,Jefferson,Birmingham,10,15,402399.0,,0.021116,31.6774193548,0.250851258065,4.8064516129,0.763049870968,4.61290322581,9.98141767742,21.935483871
Alabama,Jefferson,Birmingham,10,16,433943.0,,0.0363618571429,46.0,0.216970142857,4.0,2.62616885714,25.5714285714,10.6156407143,23.7142857143
Alabama,Jefferson,Birmingham,10,17,464996.0,,0.0236342857143,33.380952381,0.313128285714,4.95238095238,1.22000866667,5.66666666667,9.4464492381,20.619047619
Alabama,Jefferson,Birmingham,10,18,495566.0,,0.0252072222222,36.1111111111,0.230092777778,4.77777777778,1.28492366667,7.0,9.78431277778,21.5555555556
Alabama,Jefferson,Birmingham,10,19,526392.5,,0.031165375,43.1875,0.4447916875,6.25,1.1411358125,4.375,8.867521,18.75
Alabama,Jefferson,Birmingham,10,20,558096.0,,0.0213396451613,31.5483870968,0.246257548387,4.12903225806,0.830032322581,1.90322580645,8.11034567742,17.5483870968
Alabama,Jefferson,Birmingham,10,21,589525.5,,0.0222511538462,34.9615384615,0.274626615385,4.23076923077,0.145284269231,1.03846153846,8.51398961538,17.5769230769
Alabama,Jefferson,Birmingham,10,22,620963.0,,0.0271458709677,41.3870967742,0.210665741935,3.77419354839,0.455328967742,2.38709677419,9.93683780645,21.0322580645
Alabama,Jefferson,Birmingham,11,14,369657.5,,0.0249744666667,31.2333333333,0.203640566667,3.9,1.2509972,7.76666666667,9.89089656667,21.4666666667
Alabama,Jefferson,Birmingham,11,15,402429.5,,0.0197941666667,26.9666666667,0.231380666667,5.03333333333,0.7161868,4.6,9.08001866667,18.9666666667
Alabama,Jefferson,Birmingham,11,17,465008.0,,0.0194706666667,29.3333333333,0.403704,5.66666666667,0.59011,1.66666666667,11.765079,24.6666666667
Alabama,Jefferson,Birmingham,11,18,495578.5,,0.01816725,24.8125,0.2002256875,3.375,0.3677859375,1.25,7.4897785,14.9375
Alabama,Jefferson,Birmingham,11,19,526406.5,,0.02319925,31.6666666667,0.332986166667,5.08333333333,1.62865408333,8.25,11.81052975,21.0833333333
Alabama,Jefferson,Birmingham,11,20,558126.5,,0.0189607666667,28.3666666667,0.2686111,4.66666666667,0.991291733333,2.2,9.7817845,20.1
Alabama,Jefferson,Birmingham,11,21,589552.5,,0.0196752857143,27.2857142857,0.29426275,4.46428571429,0.287250428571,1.82142857143,9.92217071429,19.2857142857
Alabama,Jefferson,Birmingham,11,22,620990.0,,0.0215393043478,32.7391304348,0.240364130435,4.34782608696,0.178468391304,0.826086956522,11.5778442174,21.0869565217
Alabama,Jefferson,Birmingham,12,13,335901.0,,0.0126869032258,18.5483870968,0.211872741935,4.12903225806,0.771912935484,6.58064516129,12.0656349677,21.3870967742
Alabama,Jefferson,Birmingham,12,14,369682.0,,0.0173643157895,25.7894736842,0.263179842105,5.68421052632,0.856379894737,4.73684210526,10.4140978421,21.5263157895
Alabama,Jefferson,Birmingham,12,15,402460.0,,0.0179509032258,25.1290322581,0.221908645161,4.16129032258,0.622864129032,2.83870967742,9.7268366129,19.2580645161
Alabama,Jefferson,Birmingham,12,19,526428.0,,0.025202483871,31.4838709677,0.297302903226,5.03225806452,0.738370935484,3.29032258065,10.076914,18.7096774194
Alabama,Jefferson,Birmingham,12,20,558157.0,,0.0189101935484,26.935483871,0.313306451613,5.64516129032,0.877859935484,1.90322580645,11.2719265806,21.6451612903
Alabama,Jefferson,Birmingham,12,21,589581.5,,0.0184252666667,24.3333333333,0.295195166667,4.96666666667,0.289189866667,1.5,9.11426963333,17.1
Alabama,Jefferson,Birmingham,12,22,621017.0,,0.0218881290323,26.6774193548,0.190334387097,3.29032258065,0.114815419355,1.06451612903,8.24429025806,16.1290322581
Alaska,Fairbanks North Star ,Fairbanks,1,15,402481.5,,0.00356775,6.83333333333,0.855456416667,14.3333333333,14.1450414167,29.3333333333,30.44268725,42.8333333333
Alaska,Fairbanks North Star ,Fairbanks,1,16,433959.5,,0.00370588461538,6.46153846154,0.767383615385,13.6538461538,13.4990955769,32.0769230769,25.1967444231,36.0769230769
Alaska,Fairbanks North Star ,Fairbanks,1,17,465024.5,,0.0058118,8.5,0.717807033333,12.2666666667,13.1262258333,31.2,27.5211742,36.9333333333
Alaska,Fairbanks North Star ,Fairbanks,1,18,495602.0,,0.00674580645161,10.0967741935,0.586500258065,10.1612903226,11.4913935806,26.3548387097,24.6137482581,33.5161290323
Alaska,Fairbanks North Star ,Fairbanks,1,19,526454.5,,0.00287440909091,5.54545454545,0.665365136364,11.4545454545,11.9150741364,29.7272727273,26.6317440909,35.9090909091
Alaska,Fairbanks North Star ,Fairbanks,2,15,402499.5,,0.00681720833333,9.58333333333,0.839628875,13.9583333333,13.97584475,31.375,27.346648,39.8333333333
Alaska,Fairbanks North Star ,Fairbanks,2,16,433987.0,,0.00485179310345,8.27586206897,0.792959793103,13.3103448276,13.0176537931,29.1379310345,26.6222962069,39.3793103448
Alaska,Fairbanks North Star ,Fairbanks,2,17,465043.0,,0.00663057142857,7.28571428571,1.05535714286,17.7142857143,16.1430641429,35.2857142857,34.3167748571,42.2857142857
Alaska,Fairbanks North Star ,Fairbanks,2,18,495628.5,,0.0138524090909,18.4545454545,0.598484772727,10.5454545455,12.0253441818,29.2727272727,23.5492256364,35.7272727273
Alaska,Fairbanks North Star ,Fairbanks,2,19,526473.5,,0.007536125,11.5625,0.4854166875,8.8125,9.4827654375,21.25,22.417437,34.0
Alaska,Fairbanks North Star ,Fairbanks,3,15,402520.5,,0.0141012222222,20.5,0.447685222222,6.61111111111,6.64614661111,15.6666666667,18.2286504444,30.3333333333
Alaska,Fairbanks North Star ,Fairbanks,3,16,434017.0,,0.0142320645161,18.2258064516,0.353629,5.90322580645,6.85668535484,21.0,14.2707111935,26.7096774194
Alaska,Fairbanks North Star ,Fairbanks,3,18,495653.0,,0.0184606296296,24.4814814815,0.329578148148,5.81481481481,5.82699366667,18.6666666667,18.9700794074,37.1111111111
Alaska,Fairbanks North Star ,Fairbanks,3,19,526491.0,,0.0196314736842,26.8947368421,0.359637789474,6.0,6.793421,15.5263157895,16.0715942105,30.8421052632
Alaska,Fairbanks North Star ,Fairbanks,4,15,402543.0,,0.0282861111111,30.5925925926,0.255504111111,3.2962962963,5.40192562963,12.4444444444,5.51978774074,14.2222222222
Alaska,Fairbanks North Star ,Fairbanks,4,16,434047.5,,0.0243005666667,27.9,0.2045833,2.66666666667,2.87677536667,9.26666666667,6.597669,16.0666666667
Alaska,Fairbanks North Star ,Fairbanks,4,17,465057.0,,0.035617952381,39.9523809524,0.187632238095,2.7619047619,2.97403504762,13.0476190476,6.68084404762,19.2857142857
Alaska,Fairbanks North Star ,Fairbanks,4,18,495678.5,,0.0300806666667,33.5,0.220659708333,3.08333333333,3.27417379167,12.25,7.192471625,21.125
Alaska,Fairbanks North Star ,Fairbanks,4,19,526509.5,,0.0302769444444,34.6666666667,0.227714666667,3.16666666667,4.156454,10.7777777778,5.96663172222,15.3333333333
Alaska,Fairbanks North Star ,Fairbanks,5,15,402572.0,,0.0322587096774,37.0,0.245161290323,2.74193548387,6.56385625806,12.3548387097,4.9396236129,12.9677419355
Alaska,Fairbanks North Star ,Fairbanks,5,16,434075.0,,0.02542584,27.88,0.20433336,2.28,1.70597428,4.04,3.6489216,8.88
Alaska,Fairbanks North Star ,Fairbanks,5,17,465079.5,,0.0305937083333,35.75,0.211168875,2.5,1.32035154167,4.08333333333,4.26529170833,10.9583333333
Alaska,Fairbanks North Star ,Fairbanks,5,18,495704.5,,0.0284063571429,31.25,0.182276821429,2.07142857143,3.23499985714,7.85714285714,3.87599785714,11.75
Alaska,Fairbanks North Star ,Fairbanks,5,19,526530.5,,0.0317715416667,35.7916666667,0.222048625,2.79166666667,2.74218408333,5.16666666667,3.62866166667,9.66666666667
Alaska,Fairbanks North Star ,Fairbanks,6,15,402602.0,,0.0262535172414,29.2068965517,0.321695413793,4.31034482759,1.86476631034,5.55172413793,3.76811503448,8.44827586207
Alaska,Fairbanks North Star ,Fairbanks,6,16,434102.5,,0.0241193666667,27.4,0.198888833333,2.23333333333,1.50949863333,4.53333333333,2.83459563333,7.5
Alaska,Fairbanks North Star ,Fairbanks,6,17,465103.0,,0.0272715217391,30.4347826087,0.139094173913,1.65217391304,2.02661995652,5.78260869565,3.05934691304,8.26086956522
Alaska,Fairbanks North Star ,Fairbanks,6,18,495732.0,,0.0230908888889,26.4074074074,0.197376481481,2.51851851852,2.11605651852,6.77777777778,3.28747248148,7.7037037037
Alaska,Fairbanks North Star ,Fairbanks,6,19,526553.5,,0.0254331818182,29.4090909091,0.279356,3.45454545455,3.08560595455,6.09090909091,2.52921759091,6.72727272727
Alaska,Fairbanks North Star ,Fairbanks,7,14,369707.0,,0.0139428387097,16.935483871,0.212096774194,2.32258064516,2.94097848387,6.29032258065,2.63715264516,5.77419354839
Alaska,Fairbanks North Star ,Fairbanks,7,15,402631.5,,0.0172818,20.5666666667,0.367916633333,5.8,3.4975182,10.2333333333,3.61869703333,7.8
Alaska,Fairbanks North Star ,Fairbanks,7,16,434131.5,,0.0163907142857,20.0,0.0866070714286,1.17857142857,1.79777725,3.85714285714,2.06450775,5.28571428571
Alaska,Fairbanks North Star ,Fairbanks,7,17,465130.0,,0.0179864193548,21.8709677419,0.231854806452,2.87096774194,2.66444225806,6.12903225806,3.17748767742,7.45161290323
Alaska,Fairbanks North Star ,Fairbanks,7,18,495761.0,,0.0173128387097,21.6451612903,0.192473129032,2.22580645161,1.7295636129,5.41935483871,3.06999825806,8.0
Alaska,Fairbanks North Star ,Fairbanks,7,19,526571.5,,0.0227729285714,26.3571428571,0.279464214286,4.14285714286,3.16207314286,5.78571428571,2.70079271429,6.28571428571
Alaska,Fairbanks North Star ,Fairbanks,8,14,369738.0,,0.0142159032258,18.935483871,0.219738870968,2.77419354839,2.48758177419,5.67741935484,3.30074206452,7.87096774194
Alaska,Fairbanks North Star ,Fairbanks,8,15,402662.0,,0.0150949032258,18.7419354839,0.168548322581,2.29032258065,2.90652306452,6.77419354839,2.80562074194,6.61290322581
Alaska,Fairbanks North Star ,Fairbanks,8,17,465157.5,,0.01461025,19.1666666667,0.220697166667,3.0,3.174983,7.33333333333,4.06304833333,8.16666666667
Alaska,Fairbanks North Star ,Fairbanks,8,18,495786.0,,0.0134378947368,16.8421052632,0.176754421053,2.05263157895,2.12774363158,5.10526315789,2.82953531579,6.84210526316
Alaska,Fairbanks North Star ,Fairbanks,8,19,526592.5,,0.01672475,21.1785714286,0.247519821429,2.89285714286,2.99106196429,5.60714285714,2.62052921429,6.39285714286
Alaska,Fairbanks North Star ,Fairbanks,9,14,369767.5,,0.0125567857143,17.9642857143,0.345833357143,5.0,3.22557410714,8.78571428571,11.6317188929,39.0714285714
Alaska,Fairbanks North Star ,Fairbanks,9,15,402692.0,,0.011124137931,15.0,0.241379344828,2.96551724138,2.44932365517,6.62068965517,5.5031922069,10.8620689655
Alaska,Fairbanks North Star ,Fairbanks,9,16,434157.0,,0.0141126086957,20.0434782609,0.256702913043,3.73913043478,2.63311291304,6.65217391304,5.94238991304,13.0
Alaska,Fairbanks North Star ,Fairbanks,9,17,465184.5,,0.0130974,18.3666666667,0.2273241,3.1,3.68975366667,7.83333333333,6.12088183333,11.8666666667
Alaska,Fairbanks North Star ,Fairbanks,9,18,495810.5,,0.0107549333333,15.2,0.3140484,4.36666666667,3.77961346667,8.06666666667,5.3598864,10.8666666667
Alaska,Fairbanks North Star ,Fairbanks,9,19,526618.0,,0.0133996956522,17.7826086957,0.306449217391,3.86956521739,3.88527886957,7.52173913043,5.89589595652,12.0
Alaska,Fairbanks North Star ,Fairbanks,10,14,369795.5,,0.0111975,14.0357142857,0.420478464286,6.39285714286,4.02628757143,12.1785714286,10.7055341786,18.0357142857
Alaska,Fairbanks North Star ,Fairbanks,10,15,402722.0,,0.00728677419355,10.5161290323,0.374462419355,6.12903225806,4.07578990323,12.5161290323,10.5865181935,18.064516129
Alaska,Fairbanks North Star ,Fairbanks,10,16,434182.5,,0.0101805,13.8928571429,0.433312678571,6.67857142857,4.02882378571,10.8928571429,14.0797233214,22.8571428571
Alaska,Fairbanks North Star ,Fairbanks,10,17,465215.0,,0.0123082903226,16.064516129,0.28472216129,4.61290322581,3.5750486129,9.51612903226,9.38064116129,16.9677419355
Alaska,Fairbanks North Star ,Fairbanks,10,18,495836.0,,0.0092829047619,13.6666666667,0.392239238095,5.90476190476,4.86051119048,11.2857142857,11.5715289048,20.0
Alaska,Fairbanks North Star ,Fairbanks,10,19,526630.0,,0.014588,17.0,0.3375,5.0,3.633333,6.0,5.7,5.0
Alaska,Fairbanks North Star ,Fairbanks,11,14,369824.5,,0.00741823333333,10.2333333333,0.873235266667,14.3666666667,12.7163542,27.8333333333,20.8892239,29.0
Alaska,Fairbanks North Star ,Fairbanks,11,15,402747.5,,0.00746765,11.1,0.50933815,8.95,8.35606795,19.85,16.2289087,25.45
Alaska,Fairbanks North Star ,Fairbanks,11,16,434198.0,,0.004451,5.33333333333,0.547222333333,10.0,6.332307,14.3333333333,18.815025,25.0
Alaska,Fairbanks North Star ,Fairbanks,11,17,465240.0,,0.00760642105263,10.3157894737,0.447869684211,7.63157894737,7.89996594737,18.7368421053,19.2791616842,29.3157894737
Alaska,Fairbanks North Star ,Fairbanks,11,18,495861.5,,0.0039464,6.23333333333,0.441818866667,7.2,6.95138543333,16.3,17.2929519,24.7333333333
Alaska,Fairbanks North Star ,Fairbanks,12,14,369855.0,,0.00743990322581,9.93548387097,0.659408548387,11.0322580645,10.1051367742,23.0,20.989634871,28.935483871
Alaska,Fairbanks North Star ,Fairbanks,12,15,402773.0,,0.00362787096774,6.61290322581,0.646845903226,10.8709677419,11.2374399355,28.064516129,23.2390799032,31.3225806452
Alaska,Fairbanks North Star ,Fairbanks,12,16,434201.0,,0.016756,23.3333333333,0.354166666667,6.66666666667,5.388889,19.6666666667,14.8302866667,31.6666666667
Alaska,Fairbanks North Star ,Fairbanks,12,17,465263.5,,0.00591828571429,11.3214285714,0.514363607143,8.75,10.0884481786,23.8571428571,22.3988341786,31.5357142857
